type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
consumer and retail,specialized_foods,US8552441094,STARBUCKS CORP,1,"Impulsa el mercado de alimentos especializados a través de su amplia oferta de productos de café, té y alimentos premium, sirviendo como un minorista global prominente.","El compromiso de Starbucks con el tema de Alimentos Especializados es evidente en su posición como el 'principal tostador, comercializador y minorista de café especializado a nivel mundial'. La empresa está construyendo una línea de innovación de menú centrada en experiencias de café premium, bebidas más allá del café y alimentos artesanales que resuenan en todas las franjas horarias. Esto incluye planes para introducir una vitrina de productos horneados artesanales rediseñada y probar opciones sin gluten y ricas en proteínas para crear alimentos tan artesanales como sus bebidas, junto con la prueba de nuevas bebidas de té y café a base de agua de coco.","[{'name': 'sbux-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sbux-Q325-10-Q.html'}]",274105,USD,SBUX,SMART,STK,True,CR_SPE
consumer and retail,specialized_foods,US1630861011,CHEFS' WAREHOUSE INC/THE,2,"Proporciona una amplia gama de productos alimenticios especializados, sirviendo como un proveedor crítico para la industria culinaria.","La conexión de la empresa con el tema de Alimentos Especializados es evidente a través de su papel como distribuidor de primer nivel en mercados culinarios clave, ofreciendo una amplia selección de entre 70.000 y 88.000 SKU que incluyen alimentos e ingredientes especializados de alta calidad. Este enfoque se ve reforzado por el crecimiento de las ventas especializadas, impulsado por el aumento de clientes y colocaciones únicas, así como por los esfuerzos para expandir la capacidad de distribución para la categoría especializada. Si bien la empresa importa una cantidad significativa de alimentos especializados, constituye una porción menor de su negocio general, y la empresa también obtiene productos de productores artesanales de EE. UU.","[{'name': 'chef-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chef-Q225-10-Q.html'}, {'name': 'chef-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chef-Q324-10-Q.html'}, {'name': 'chef-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/chef-Q125-10-Q.html'}, {'name': 'chef-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/chef-FY24-10-K.html'}]",91869066,USD,CHEF,SMART,STK,True,CR_SPE
consumer and retail,specialized_foods,US85208M1027,SPROUTS FARMERS MARKET INC,3,"Opera como un minorista líder de comestibles frescos, naturales y orgánicos, impulsando así la accesibilidad y el crecimiento de las ofertas de alimentos especializados.","Sprouts Farmers Market se identifica como un minorista especializado que ofrece una 'experiencia de supermercado especializada única' con productos frescos en el centro de la tienda. La empresa enfatiza su posición dentro del 'panorama minorista de alimentos especializados', centrándose en 'comida real, ingredientes frescos de calidad y productos innovadores'. Sprouts tiene como objetivo profundizar su conexión con los clientes que buscan estas opciones de alimentos especializados, incluidos productos saludables e innovadores elaborados con ingredientes que respetan el estilo de vida, como artículos orgánicos, de origen vegetal y sin gluten.","[{'name': 'sfm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sfm-Q225-10-Q.html'}, {'name': 'sfm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sfm-Q125-10-Q.html'}, {'name': 'sfm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sfm-Q324-10-Q.html'}, {'name': 'sfm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sfm-FY24-10-K.html'}]",132310192,USD,SFM,SMART,STK,True,CR_SPE
consumer and retail,specialized_foods,CH0038863350,NESTLE SA-REG,4,"Es un contribuyente líder en el mercado de Alimentos Especializados, ofreciendo una amplia gama de productos alimenticios y bebidas premium, innovadores y enfocados en la salud, adaptados a las diversas preferencias de los consumidores.",,,52238348,CHF,NESN,SMART,STK,False,CR_SPE
consumer and retail,specialized_foods,US9111631035,UNITED NATURAL FOODS INC,5,"Opera como un distribuidor y proveedor principal de productos alimenticios especializados, atendiendo a una amplia gama de clientes en todo el mercado.","La participación de UNFI en el tema de la industria de alimentos especializados es evidente a través de su estructura organizacional y enfoque de ventas. La empresa ha realineado su organización comercial mayorista para incluir una división específicamente para Productos Naturales, Orgánicos, Especializados y Frescos, respaldada por equipos dedicados. Las ventas netas de UNFI consisten principalmente en ventas de productos, incluidos artículos especializados, y su objetivo es impulsar el crecimiento rentable ofreciendo productos diferenciados a los minoristas en este segmento. La empresa también destaca su herencia en categorías de alto crecimiento como productos naturales, orgánicos y especializados, lo que la posiciona para ayudar a los minoristas a competir en el mercado.","[{'name': 'unfi-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/unfi-Q325-10-Q.html'}, {'name': 'unfi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/unfi-FY24-10-K.html'}]",6746248,USD,UNFI,SMART,STK,True,CR_SPE
consumer and retail,specialized_foods,CH0010570759,CHOCOLADEFABRIKEN LINDT-REG,6,"Fabrica y comercializa chocolates y confitería de primera calidad, desempeñando un papel clave en la industria de alimentos especializados con su enfoque en ingredientes de alta calidad y artesanía.",,,14802876,CHF,LISN,SMART,STK,False,CR_SPE
consumer and retail,specialized_foods,GB00B10RZP78,UNILEVER PLC,7,"Ofrece una cartera diversa de marcas de alimentos que satisfacen necesidades dietéticas específicas, preferencias culinarias y segmentos de mercado premium dentro del sector de Alimentos Especializados.",,,39234893,GBP,ULVR.OLD,SMART,STK,False,CR_SPE
consumer and retail,specialized_foods,FR0000120644,DANONE,8,"Impulsa la innovación en las categorías de lácteos y a base de plantas al ofrecer productos orgánicos, fortificados y funcionalmente mejorados que satisfacen preferencias específicas de salud, bienestar y dieta, expandiendo así el mercado de alimentos especializados.",,,6579874,CHF,DAN,SMART,STK,False,CR_SPE
consumer and retail,specialized_foods,US9120081099,US FOODS HOLDING CORP,9,"Facilita la amplia disponibilidad y distribución de diversos productos alimenticios especializados a una amplia gama de operadores de servicios de alimentos, apoyando la innovación culinaria y satisfaciendo las cambiantes demandas de los consumidores.",,,234662860,USD,USFD,SMART,STK,True,CR_SPE
consumer and retail,specialized_foods,US6092071058,MONDELEZ INTERNATIONAL INC-A,10,"Contribuye a la industria de Alimentos Especializados a través del desarrollo, fabricación y distribución global de su diversa cartera de productos alimenticios.",,,113599091,USD,MDLZ,SMART,STK,True,CR_SPE
