type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
unclassified,store_furniture,US9699041011,WILLIAMS-SONOMA INC,1,"Opera como un minorista destacado de muebles, ofreciendo una diversa gama de mobiliario y decoración para el hogar a través de varias marcas a los consumidores.","El compromiso de la empresa con el tema de Muebles Minoristas es evidente a través de sus diversas marcas como Pottery Barn y West Elm, que ofrecen una amplia gama de muebles. La empresa enfatiza la innovación en diseño y muebles propios, lanzando colaboraciones estratégicas y fortaleciendo diseños propios con un enfoque en muebles nuevos e innovadores. El rendimiento de la empresa está ligado a las ventas de muebles, como lo demuestran las mejoras en las ventas de muebles que impulsan el rendimiento superior de la empresa y las comparaciones positivas en las categorías de muebles. Sin embargo, la empresa también reconoce la vacilación del cliente hacia las compras de muebles que impactan los ingresos y se está enfocando en una amplia gama de productos no muebles, lo que indica un enfoque equilibrado hacia el mercado minorista.","[{'name': 'wsm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wsm-Q324-10-Q.html'}, {'name': 'wsm-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wsm-Q224-10-Q.html'}, {'name': 'wsm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wsm-Q125-10-Q.html'}, {'name': 'wsm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wsm-FY24-10-K.html'}]",5019164,USD,WSM,SMART,STK,True,CR_STO
unclassified,store_furniture,US94419L1017,WAYFAIR INC- CLASS A,2,"Opera como un minorista en línea significativo especializado en muebles y artículos para el hogar, ofreciendo una amplia selección de productos a los consumidores.","La conexión de Wayfair con la industria del mueble minorista es evidente en su autodescripción como 'el destino para todo lo relacionado con el hogar', ofreciendo una amplia selección de muebles como alfombras, camas, sillas de comedor y mesas. El modelo de negocio de comercio electrónico de la empresa se centra en la navegación visualmente inspirada, la comercialización atractiva y el fácil descubrimiento de productos de más de 30 millones de productos de más de 20 mil proveedores, lo que indica que los muebles son un componente clave de sus ofertas. Wayfair cree que una porción creciente del gasto en artículos para el hogar ocurrirá en línea, lo que presenta una oportunidad para capturar una mayor cuota de mercado.","[{'name': 'w-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/w-FY24-10-K.html'}]",168812158,USD,W,SMART,STK,False,CR_STO
unclassified,store_furniture,US74967X1037,RH,3,"Se dedica a la distribución minorista de muebles, ofreciendo una selección curada de mobiliario para el hogar a los consumidores.","El compromiso de RH con el tema de Muebles Minoristas es significativo, ya que la empresa opera principalmente en el mercado de mobiliario para el hogar, ofreciendo una amplia gama de muebles en varias colecciones y marcas. El enfoque de la empresa en los muebles es evidente en sus iniciativas estratégicas, incluida la introducción de nuevas colecciones de muebles y tapicería, los esfuerzos para elevar el diseño y la calidad, y las discusiones sobre aranceles de muebles y estrategias de fabricación. Además, RH tiene como objetivo ser una fuerza dominante en el mercado de muebles de lujo, enfatizando su compromiso con esta categoría de productos principal a través de sus canales minoristas y servicios de diseño. La empresa también fabrica muebles tapizados y traslada el abastecimiento a los Estados Unidos.","[{'name': 'rh-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rh-Q125-10-Q.html'}, {'name': 'rh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rh-Q324-10-Q.html'}, {'name': 'rh-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rh-Q224-10-Q.html'}]",258821404,USD,RH,SMART,STK,True,CR_STO
unclassified,store_furniture,US5053361078,LA-Z-BOY INC,4,"Opera como un destacado diseñador, fabricante y minorista de muebles residenciales, contribuyendo significativamente al mercado de muebles minoristas.","El negocio de La-Z-Boy está significativamente ligado a la industria del mueble minorista, como lo demuestra su posición como uno de los mayores fabricantes y distribuidores de muebles residenciales en los Estados Unidos. La red minorista La-Z-Boy Furniture Galleries es el tercer minorista de muebles de marca única más grande de los Estados Unidos, y la empresa opera una red sustancial de ubicaciones de La-Z-Boy Furniture Galleries y Comfort Studio. Este segmento minorista se enfoca principalmente en la venta de muebles tapizados y accesorios relacionados directamente a los consumidores, respaldado por una cantidad considerable de espacio de exhibición propio dedicado a productos de la marca La-Z-Boy.","[{'name': 'lzb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lzb-Q125-10-Q.html'}, {'name': 'lzb-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lzb-Q325-10-Q.html'}, {'name': 'lzb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lzb-Q225-10-Q.html'}, {'name': 'lzb-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lzb-FY25-10-K.html'}]",9308,USD,LZB,SMART,STK,True,CR_STO
unclassified,store_furniture,JP3756100008,NITORI HOLDINGS CO LTD,5,"Se especializa en la distribución minorista de muebles y artículos para el hogar, formando una parte central de la industria minorista de muebles.",,,31676934,JPY,9843,SMART,STK,False,CR_STO
unclassified,store_furniture,US88023U1016,SOMNIGROUP INTERNATIONAL INC,6,"Ofrece una gama de productos de mobiliario relacionados con el sueño, incluidas camas y colchones, a través de sus canales de distribución minorista.","El enfoque de la empresa en mejorar el sueño a través del diseño, fabricación, distribución y venta minorista de productos de ropa de cama demuestra su participación en el tema de muebles minoristas. Como minorista líder de productos de ropa de cama, incluso a través de su marca Mattress Warehouse, el negocio principal de la empresa está directamente ligado al mercado de muebles minoristas. Este compromiso se ve aún más reforzado por la operación de la empresa de locales minoristas especializados en colchones, aunque está desinvirtiendo en su subsidiaria Sleep Outfitters.","[{'name': 'tpx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tpx-Q324-10-Q.html'}]",27059190,USD,SGI,SMART,STK,True,CR_STO
unclassified,store_furniture,US0846707026,BERKSHIRE HATHAWAY INC-CL B,7,"Opera una importante cartera de negocios minoristas de muebles, incluyendo grandes minoristas como Nebraska Furniture Mart, RC Willey y Star Furniture, lo que contribuye a una amplia presencia en el mercado minorista de muebles.","La participación de Berkshire Hathaway en el tema de Muebles Minoristas es evidente a través de su propiedad de cuatro empresas de mobiliario para el hogar: Nebraska Furniture Mart, R.C. Willey, Star Furniture y Jordan’s. Estas empresas contribuyen al segmento minorista de Berkshire Hathaway vendiendo muebles, electrodomésticos, pisos y productos electrónicos. El grupo de mobiliario para el hogar representó el 17% de los ingresos combinados del grupo minorista en los primeros nueve meses de 2024.","[{'name': 'brkb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brkb-Q125-10-Q.html'}, {'name': 'brkb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/brkb-Q324-10-Q.html'}, {'name': 'brkb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/brkb-FY24-10-K.html'}]",72063691,USD,BRK B,SMART,STK,True,CR_STO
unclassified,store_furniture,US04035M1027,ARHAUS INC,8,"Se dedica a la venta directa al consumidor de muebles y accesorios para el hogar, sirviendo como un componente central del mercado de muebles minoristas.","Arhaus mantiene una sólida posición en el sector del mobiliario minorista, como lo demuestra su especialización como minorista premium en el mercado estadounidense de mobiliario para el hogar. La empresa ofrece un enfoque diferenciado de venta directa al consumidor de muebles y decoración, con surtidos curados presentados a través de varios canales de venta. Arhaus se enfoca en ofrecer muebles excepcionales a través de diseños artesanales obtenidos a nivel mundial, con tapicería como elemento central de sus ofertas, incluyendo opciones de personalización y una amplia gama de telas y cueros. Además, la empresa se está expandiendo a nuevas categorías como colecciones de baño, con tocadores y piezas de almacenamiento, lo que demuestra una inversión continua en el mercado de mobiliario para el hogar.","[{'name': 'arhs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/arhs-Q125-10-Q.html'}, {'name': 'arhs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/arhs-FY24-10-K.html'}]",524517600,USD,ARHS,SMART,STK,False,CR_STO
unclassified,store_furniture,US8581552036,STEELCASE INC-CL A,9,Proporciona soluciones de mobiliario para el sector minorista.,"La participación de Steelcase en la industria del mueble minorista es evidente a través de sus segmentos de América e Internacional, que comercializan muebles a clientes minoristas utilizando marcas como Steelcase, AMQ y Coalesse. La empresa diseña y vende productos de mobiliario, almacenamiento y superficies para entornos de oficinas, educativos y de atención médica. Además, Steelcase está experimentando un fuerte crecimiento de pedidos de grandes clientes tecnológicos, que están aumentando su presencia en el lugar de trabajo y las inversiones relacionadas, y presentó un nuevo WorkLife Center, lo que demuestra una inversión continua en el mercado de muebles minoristas.","[{'name': 'scs-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/scs-FY25-10-K.html'}, {'name': 'scs-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/scs-Q325-10-Q.html'}, {'name': 'scs-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/scs-Q126-10-Q.html'}]",6478097,USD,SCS,VALUE,STK,False,CR_STO
unclassified,store_furniture,US5246601075,LEGGETT & PLATT INC,10,Contribuye al mercado de Muebles Minoristas a través del suministro de componentes de ingeniería y productos terminados.,"La participación de Leggett & Platt en la industria del mueble minorista es evidente a través de su suministro de componentes para fabricantes de muebles residenciales y de oficina, así como de líneas selectas de muebles terminados de marca privada. El segmento de Productos de Muebles, Pisos y Textiles de la empresa, que incluye muebles minoristas, contribuyó con una parte notable de las ventas comerciales en los primeros seis meses de 2025. Sin embargo, sus operaciones en China venden principalmente componentes a clientes asiáticos que exportan muebles terminados a los EE. UU., y la empresa ha experimentado interrupciones en Muebles para el Hogar debido a aranceles, lo que los ha llevado a cambiar la producción para mitigar estos impactos.","[{'name': 'leg-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/leg-Q225-10-Q.html'}, {'name': 'leg-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/leg-FY24-10-K.html'}, {'name': 'leg-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/leg-Q125-10-Q.html'}]",9081,USD,LEG,SMART,STK,True,CR_STO
unclassified,store_furniture,US4042511000,HNI CORP,11,"Fabrica y suministra productos de mobiliario que se distribuyen y venden a través de varios canales minoristas, contribuyendo al mercado general de muebles minoristas.","La participación de HNI Corporation en el tema de Muebles Minoristas se deriva de su posición como diseñador y proveedor líder mundial de mobiliario comercial, principalmente a través de su segmento Workplace Furnishings. La fortaleza de la empresa en el espacio PYME y su amplio rango de precios son diferenciadores competitivos a medida que los clientes adoptan la mezcla de precios en los proyectos. Si bien HNI se enfoca en mobiliario de oficina y productos para la construcción residencial, sus ofertas de mobiliario comercial contribuyen a su presencia en el mercado de muebles minoristas. Sin embargo, no hay mención explícita de productos patentados o posicionamiento único en el segmento de Muebles Minoristas.","[{'name': 'hni-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hni-Q225-10-Q.html'}, {'name': 'hni-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hni-Q324-10-Q.html'}, {'name': 'hni-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hni-FY24-10-K.html'}]",270210,USD,HNI,SMART,STK,True,CR_STO
unclassified,store_furniture,US8725401090,TJX COMPANIES INC,12,Opera dentro del sector minorista de muebles.,,,12814,USD,TJX,SMART,STK,True,CR_STO
unclassified,store_furniture,US74319R1014,PROG HOLDINGS INC,13,"Proporciona soluciones de financiamiento de arrendamiento con opción a compra para que los consumidores adquieran muebles de varios socios minoristas, mejorando la accesibilidad en el mercado minorista de muebles.",,,455946288,USD,PRG,SMART,STK,True,CR_STO
unclassified,store_furniture,KYG386441037,GIGACLOUD TECHNOLOGY INC - A,14,Soporta la industria del mueble minorista proporcionando una plataforma de comercio electrónico para mercancías de gran tamaño.,"La participación de GigaCloud en el tema de Muebles para Minoristas es evidente a través de su GigaCloud Marketplace, que presenta una variedad de SKUs en muebles y otras categorías de paquetes grandes de vendedores externos activos. El mercado proporciona a los compradores acceso a más de 50.000 SKUs, incluidos los de GigaCloud 1P, que superan los 20.000. Si bien los muebles se nombran explícitamente como categoría de producto, su impacto se considera pequeño pero no nulo, ya que no se menciona ninguna contribución explícita de ingresos.",,579848128,USD,GCT,SMART,STK,False,CR_STO
