type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
agriculture,precision_agriculture,US2441991054,DEERE & CO,1,"Lidera el desarrollo e integración de tecnologías avanzadas para la agricultura de precisión, mejorando la eficiencia, la productividad y la sostenibilidad en las operaciones agrícolas.","Deere & Company demuestra un fuerte enfoque en la Agricultura de Precisión, subrayado por su organización e iniciativas estratégicas. La empresa gestiona sus operaciones a través de segmentos dedicados, incluyendo Producción y Agricultura de Precisión (PPA). El compromiso de Deere se evidencia aún más por el papel de Cory Reed como Presidente de Precisión Agrícola para América y Australia. Deere enfatiza la integración de tecnología para mejorar la rentabilidad, productividad y sostenibilidad del cliente, ejemplificado por la sólida demanda de Precision Essentials y la mayor utilización de unidades See & Spray, con unidades de 2024 que utilizan la tecnología en un 30% más de acres este año.","[{'name': 'de-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/de-Q225-10-Q.html'}, {'name': 'de-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/de-Q324-10-Q.html'}, {'name': 'de-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/de-Q125-10-Q.html'}]",6393,USD,DE,SMART,STK,True,PRE
agriculture,precision_agriculture,US8962391004,TRIMBLE INC,2,"Ofrece soluciones avanzadas de posicionamiento, guiado y gestión de datos que permiten a los agricultores optimizar la utilización de recursos y mejorar los rendimientos de los cultivos en aplicaciones de agricultura de precisión.","El compromiso de Trimble con la agricultura de precisión se demuestra principalmente a través de la formación de PTx Trimble, una empresa conjunta que opera en el mercado de la agricultura de precisión de flotas mixtas, destinada a mejorar la productividad, la eficiencia y la sostenibilidad para los agricultores. Si bien Trimble se deshizo de su negocio agrícola, mantiene una participación del 15% en PTx Trimble y conserva ciertas tecnologías GNSS y de guiado, lo que indica una participación continua, aunque reducida, en el sector. Esta empresa conjunta tiene como objetivo servir mejor a los agricultores con aplicaciones de fábrica y posventa, lo que indica un enfoque estratégico en la agricultura de precisión a pesar de la desinversión.","[{'name': 'trmb-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trmb-Q224-10-Q.html'}, {'name': 'trmb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trmb-Q125-10-Q.html'}, {'name': 'trmb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trmb-Q324-10-Q.html'}, {'name': 'trmb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trmb-FY24-10-K.html'}]",275294,USD,TRMB,SMART,STK,True,PRE
agriculture,precision_agriculture,US0010841023,AGCO CORP,3,"Desarrolla e integra tecnologías avanzadas en su maquinaria agrícola para mejorar la eficiencia, la productividad y la sostenibilidad de las granjas a través de soluciones de agricultura de precisión.","La participación de AGCO en la agricultura de precisión es evidente a través de su liderazgo mundial en el diseño, fabricación y distribución de maquinaria agrícola y tecnología de agricultura de precisión. La empresa vende tecnología de agricultura de precisión junto con sus equipos y piezas de repuesto. El compromiso de AGCO se demuestra aún más por su inversión en la empresa conjunta PTx Trimble, destinada a crear una plataforma global líder en agricultura de precisión de flota mixta y apoyar el desarrollo de tecnologías agrícolas de próxima generación. Además, los segmentos informables de la empresa, que se basan geográficamente, distribuyen una gama completa de maquinaria agrícola y tecnología de agricultura de precisión.","[{'name': 'agco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/agco-Q324-10-Q.html'}, {'name': 'agco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/agco-Q125-10-Q.html'}, {'name': 'agco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/agco-FY24-10-K.html'}, {'name': 'agco-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/agco-Q225-10-Q.html'}]",4230,USD,AGCO,SMART,STK,True,PRE
agriculture,precision_agriculture,US5355551061,LINDSAY CORP,4,"Proporciona sistemas y tecnologías de riego avanzados que permiten la aplicación precisa de agua, la optimización de recursos y la toma de decisiones basada en datos en operaciones agrícolas, apoyando los principios de la agricultura de precisión.","Lindsay Corporation demuestra su compromiso con la agricultura de precisión a través de varias actividades clave. La empresa produce y comercializa controles de riego, sistemas de inyección de productos químicos y sistemas de monitoreo remoto y programación de riego, que son utilizados por los agricultores para optimizar la producción de cultivos mientras conservan recursos. Además, Lindsay ofrece soluciones tecnológicas innovadoras como posicionamiento y guiado GPS y riego de tasa variable. El compromiso de la empresa también es evidente en su asociación para profundizar la experiencia en soporte de decisiones agronómicas y fortalecer su conjunto de productos basados en datos, solidificando su posición como líder en riego de precisión, y su adquisición de una participación no controladora en Pessl Instruments GmbH, una empresa especializada en sistemas de monitoreo de campo.","[{'name': 'lnn-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lnn-Q325-10-Q.html'}, {'name': 'lnn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lnn-Q225-10-Q.html'}, {'name': 'lnn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lnn-FY24-10-K.html'}, {'name': 'lnn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lnn-Q125-10-Q.html'}]",271224,USD,LNN,SMART,STK,True,PRE
agriculture,precision_agriculture,JP3266400005,KUBOTA CORP,5,Desarrolla y suministra maquinaria agrícola que integra tecnologías avanzadas para mejorar la eficiencia y productividad agrícola a través de prácticas de agricultura de precisión.,,,13905633,JPY,6326,SMART,STK,False,PRE
agriculture,precision_agriculture,US72703X1063,PLANET LABS PBC,6,"Proporciona imágenes satelitales y datos geoespaciales para apoyar prácticas agrícolas optimizadas, monitoreo de cultivos y gestión de recursos dentro del sector de la agricultura de precisión.",,,530906124,USD,PL,SMART,STK,False,PRE
agriculture,precision_agriculture,DE000BASF111,BASF SE,7,"Impulsa los avances en la agricultura de precisión mediante el desarrollo de productos innovadores para la protección de cultivos, soluciones de semillas y herramientas digitales que optimizan las prácticas agrícolas.",,,77680640,EUR,BAS,SMART,STK,False,PRE
agriculture,precision_agriculture,US22052L1044,CORTEVA INC,8,"Desarrolla y ofrece soluciones que permiten la gestión agrícola basada en datos y el uso optimizado de recursos, contribuyendo a una mayor productividad agrícola.",,,366239371,USD,CTVA,SMART,STK,True,PRE
agriculture,precision_agriculture,US9202531011,VALMONT INDUSTRIES,9,"Proporciona soluciones avanzadas de riego, incluidos sistemas de pivote equipados con tecnología para aplicación de tasa variable y gestión remota, mejorando así la eficiencia y la optimización de recursos en las prácticas agrícolas.",,,275665,USD,VMI,SMART,STK,True,PRE
agriculture,precision_agriculture,NO0010208051,YARA INTERNATIONAL ASA,10,Contribuye al avance de la Agricultura de Precisión desarrollando y proporcionando soluciones avanzadas de nutrición de cultivos y herramientas digitales de agricultura que permiten un uso optimizado de los recursos y mejores rendimientos.,,,28069521,NOK,YAR,SMART,STK,False,PRE
