type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
entertainment and media,gaming_industry,US5949181045,MICROSOFT CORP,1,"Impulsa la industria de los videojuegos a través de su ecosistema de consolas Xbox, su extenso servicio de suscripción Game Pass y el desarrollo de títulos populares de primera parte.","La participación de Microsoft en la Industria de los Videojuegos es evidente a través de varios factores. La compañía tiene una presencia sustancial con 500 millones de usuarios activos mensuales en todas las plataformas y es reconocida como un editor principal tanto en Xbox como en PlayStation. Esto está respaldado además por el crecimiento de los ingresos de contenido y servicios de Xbox, impulsado por la adquisición de Activision Blizzard y Xbox Game Pass, así como por la integración de IA en Xbox con iniciativas como Copilot para Videojuegos y el modelo Muse. El éxito de títulos como Forza Horizon 5, Oblivion Remastered y Minecraft, junto con ingresos sustanciales de Game Pass, subraya el papel activo y la inversión de Microsoft en el sector de los videojuegos.","[{'name': 'msft-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msft-Q325-10-Q.html'}, {'name': 'msft-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msft-Q225-10-Q.html'}, {'name': 'msft-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/msft-FY25-10-K.html'}, {'name': 'msft-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msft-Q125-10-Q.html'}]",272093,USD,MSFT,SMART,STK,True,EM_GAM
entertainment and media,gaming_industry,US91332U1016,UNITY SOFTWARE INC,2,"Proporciona una plataforma líder y herramientas de desarrollo que permiten a los creadores construir, operar y monetizar juegos en múltiples plataformas, impulsando significativamente la innovación y la creación de contenido dentro del sector.","El compromiso de Unity con la Industria del Juego es sustancial, ya que la empresa es un proveedor líder de software para la creación, distribución y ejecución de aplicaciones de juego. Una parte importante de los principales juegos móviles a nivel mundial se construyen en la plataforma de Unity, y la empresa se asocia activamente con actores importantes de la industria como Tencent y Scopely. Unity proporciona un conjunto completo de herramientas para crear, comercializar y hacer crecer juegos en diversas plataformas, con una cartera estratégica centrada en el Unity Engine y soluciones de monetización, lo que refleja el enfoque principal de la empresa en la industria del juego.","[{'name': 'u-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/u-Q225-10-Q.html'}, {'name': 'u-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/u-Q125-10-Q.html'}, {'name': 'u-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/u-FY24-10-K.html'}]",445423543,USD,U,SMART,STK,False,EM_GAM
entertainment and media,gaming_industry,US67066G1040,NVIDIA CORP,3,"Proporciona unidades de procesamiento gráfico (GPU) de alto rendimiento que son fundamentales para los juegos modernos, permitiendo experiencias visuales realistas y funciones avanzadas para plataformas de PC y consolas.","El compromiso de NVIDIA con la industria de los videojuegos es evidente a través de su arquitectura de GPU, que se aprovecha para crear plataformas para diversas aplicaciones, impulsado por la demanda de gráficos 3D y la escala del mercado de los videojuegos. Los ingresos de la empresa por videojuegos han experimentado aumentos sustanciales, impulsados por las ventas de GPU GeForce RTX, SoC de consolas de juegos y la arquitectura Blackwell. NVIDIA también continúa introduciendo nuevos títulos RTX y DLSS, expandiendo el servicio GeForce NOW, lo que demuestra su continua inversión y su importancia estratégica para el sector de los videojuegos.","[{'name': 'nvda-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvda-Q225-10-Q.html'}, {'name': 'nvda-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvda-Q325-10-Q.html'}, {'name': 'nvda-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nvda-Q126-10-Q.html'}, {'name': 'nvda-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/nvda-FY25-10-K.html'}]",4815747,USD,NVDA,SMART,STK,True,EM_GAM
entertainment and media,gaming_industry,US2855121099,ELECTRONIC ARTS INC,4,"Desarrolla y publica una amplia gama de títulos de entretenimiento interactivo, contribuyendo significativamente al mercado global de videojuegos y dando forma al panorama de la industria.","El compromiso de Electronic Arts con la industria de los videojuegos es evidente a través de su posición como líder mundial en entretenimiento interactivo digital, donde desarrolla, comercializa, publica y entrega juegos en diversas plataformas. Los ingresos de la empresa se derivan principalmente de las ventas de sus juegos, contenido y servicios relacionados, con títulos clave como EA SPORTS FC, Madden NFL, Apex Legends y The Sims 4 impulsando los ingresos netos. Además, la empresa se enfoca en la innovación, la participación de la comunidad y la integración de la IA para mejorar las experiencias de juego, lo que demuestra su compromiso con el crecimiento y el desarrollo dentro de la industria de los videojuegos.","[{'name': 'ea-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ea-Q225-10-Q.html'}, {'name': 'ea-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ea-FY25-10-K.html'}, {'name': 'ea-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ea-Q325-10-Q.html'}]",268995,USD,EA,SMART,STK,True,EM_GAM
entertainment and media,gaming_industry,JP3435000009,SONY GROUP CORP,5,"Desarrolla y comercializa consolas, juegos y servicios de red de PlayStation, estableciendo una presencia significativa en el mercado mundial de videojuegos.",,,13905705,JPY,6758,SMART,STK,False,EM_GAM
entertainment and media,gaming_industry,US0079031078,ADVANCED MICRO DEVICES,6,"Desarrolla y suministra procesadores y tecnologías gráficas de alto rendimiento que potencian una amplia gama de plataformas de juegos, incluidos PC, consolas y servicios de juegos en la nube.","La participación de AMD en la industria de los videojuegos es evidente a través de su segmento dedicado de 'Gaming' y asociaciones clave, como la colaboración multigeneracional extendida con Sony para la PlayStation 5 Pro, que presenta un nuevo SoC semipersonalizado de AMD. AMD ofrece CPUs, APUs, chipsets para computadoras de escritorio y portátiles, y GPUs discretas, todos componentes cruciales en los videojuegos. A pesar de las fluctuaciones en los ingresos de los videojuegos, incluido un aumento significativo en los ingresos de gráficos para videojuegos en algunos períodos y disminuciones debido a menores ingresos de productos semipersonalizados en otros, el compromiso de la compañía con el sector de los videojuegos sigue siendo claro.","[{'name': 'amd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amd-Q324-10-Q.html'}, {'name': 'amd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/amd-Q225-10-Q.html'}, {'name': 'amd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/amd-FY24-10-K.html'}]",4391,USD,AMD,SMART,STK,True,EM_GAM
entertainment and media,gaming_industry,US7710491033,ROBLOX CORP -CLASS A,7,"Opera una plataforma global que permite a los usuarios crear y jugar una amplia gama de juegos inmersivos generados por el usuario, fomentando una economía de creadores dinámica dentro de la industria del juego en general.","La conexión de Roblox con la industria de los videojuegos es evidente en sus objetivos estratégicos y el desarrollo de su plataforma. La empresa tiene como objetivo capturar el 10% del mercado de videojuegos a través del gasto de los consumidores, con un enfoque en el crecimiento de los usuarios activos diarios y la participación, particularmente en la región APAC. Roblox se está expandiendo activamente a varios géneros de juegos, incluidos RPG, carreras deportivas y juegos de batalla, al mismo tiempo que mejora las ganancias de los desarrolladores y la economía de la plataforma. La plataforma se inspira en los videojuegos y tiene como objetivo capturar un mayor porcentaje del mercado mundial de videojuegos dentro de su ecosistema.","[{'name': 'rblx-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rblx-Q125-10-Q.html'}]",476026060,USD,RBLX,SMART,STK,True,EM_GAM
entertainment and media,gaming_industry,JP3756600007,NINTENDO CO LTD,8,"Desarrolla y publica videojuegos icónicos y consolas de juegos innovadoras, desempeñando un papel fundamental en el sector del entretenimiento interactivo.",,,14017724,JPY,7974,SMART,STK,False,EM_GAM
entertainment and media,gaming_industry,US8740541094,TAKE-TWO INTERACTIVE SOFTWRE,9,"Desarrolla y publica una cartera diversa de videojuegos y entretenimiento interactivo, impulsando constantemente el compromiso y la innovación en la industria mundial de los videojuegos.","La participación de Take-Two Interactive en la Industria de los Videojuegos es evidente a través de sus operaciones principales como desarrollador, editor y comercializador líder de entretenimiento interactivo para consumidores de todo el mundo. El enfoque principal de la empresa radica en el desarrollo y la publicación de entretenimiento interactivo, lo que destaca su significativa dedicación al sector de los videojuegos. Esta dedicación significa una asignación sustancial de recursos y personal, subrayando el papel prominente de la empresa en la industria de los videojuegos.","[{'name': 'ttwo-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttwo-Q225-10-Q.html'}, {'name': 'ttwo-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ttwo-Q325-10-Q.html'}]",6478131,USD,TTWO,SMART,STK,True,EM_GAM
entertainment and media,gaming_industry,US5529531015,MGM RESORTS INTERNATIONAL,10,"Opera numerosos resorts y casinos integrados a nivel mundial, ofreciendo una amplia gama de experiencias de juego y opciones de entretenimiento que son centrales para la industria.","El negocio principal de MGM Resorts International se centra en gran medida en la industria del juego, como lo demuestran los importantes ingresos de casinos reportados en sus segmentos de Las Vegas Strip Resorts, Operaciones Regionales y MGM China. La compañía informa estadísticas clave de juego como el volumen de mesas, las ganancias de mesas, el manejo de máquinas tragamonedas y las ganancias de máquinas tragamonedas, con el objetivo de capturar una parte significativa del mercado global de juegos. La visión de MGM es ser la principal empresa de entretenimiento de juegos del mundo y su presencia global tanto en el ámbito físico como en el digital.","[{'name': 'mgm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mgm-Q324-10-Q.html'}]",9560,USD,MGM,SMART,STK,True,EM_GAM
