type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
consumer and retail,retail_and_food_service,US22160K1051,COSTCO WHOLESALE CORP,1,"Opera como un club de almacén líder basado en membresía, que ofrece una amplia gama de mercancías y servicios, incluida comida, a consumidores y empresas en los sectores minorista y de servicios de alimentos.","El negocio de Costco está significativamente ligado a la industria Minorista y de Servicios de Alimentos, como lo demuestra la operación de almacenes con membresía y sitios de comercio electrónico que ofrecen una amplia gama de productos, incluidos alimentos. Las ventas netas incluyen categorías de mercancías principales como alimentos y artículos varios, alimentos frescos y productos no alimenticios. La presencia de patios de comida dentro de sus negocios auxiliares de almacén subraya aún más su participación en el sector de servicios de alimentos, atendiendo directamente a los consumidores.","[{'name': 'cost-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cost-Q125-10-Q.html'}, {'name': 'cost-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cost-Q324-10-Q.html'}, {'name': 'cost-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cost-Q325-10-Q.html'}, {'name': 'cost-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cost-FY24-10-K.html'}]",272997,USD,COST,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US9884981013,YUM! BRANDS INC,2,"Opera y otorga franquicias a una cartera global de marcas de restaurantes de servicio rápido, contribuyendo significativamente a la industria minorista y de servicios de alimentos a través de su amplia presencia y ofertas diversas.","Yum! Brands demuestra una fuerte conexión con la industria Minorista y de Servicios de Alimentos a través de la operación y franquicia de más de 60.000-61.000 restaurantes en más de 155 países y territorios. Estos restaurantes operan principalmente bajo los conceptos de KFC, Taco Bell, Pizza Hut y The Habit Burger & Grill, lo que indica la participación directa de la empresa en la prestación de servicios de alimentos a los consumidores. Con una parte importante de estos restaurantes operados por franquiciados, Yum! Brands mantiene una presencia e inversión sustanciales en los sectores minorista y de servicios de alimentos.","[{'name': 'yum-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/yum-Q225-10-Q.html'}, {'name': 'yum-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/yum-Q324-10-Q.html'}, {'name': 'yum-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/yum-FY24-10-K.html'}]",3206042,USD,YUM,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US9311421039,WALMART INC,3,"Lleva a cabo operaciones minoristas y de servicios de alimentos a nivel mundial, proporcionando productos de consumo y comestibles a través de su red de tiendas físicas y plataformas de comercio electrónico.",,,13824,USD,WMT,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US0231351067,AMAZON.COM INC,4,"Sirve como una fuerza líder en el sector minorista al operar un vasto mercado de comercio electrónico, una infraestructura logística integral y una cartera creciente de tiendas físicas, influyendo en los comportamientos de compra globales de los consumidores.",,,3691937,USD,AMZN,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US7134481081,PEPSICO INC,5,"Suministra una amplia cartera de bebidas y aperitivos a una red global de establecimientos minoristas y de servicios de alimentos, sirviendo como un proveedor y socio crítico en estos sectores.","El enfoque de PepsiCo en el tema de Minoristas y Servicios de Alimentos es evidente en su énfasis estratégico en el negocio fuera del hogar, que abarca restaurantes y otras ubicaciones de servicios de alimentos, para capitalizar los patrones de consumo cambiantes de los consumidores. La empresa está invirtiendo en la creación de nuevas capacidades para impulsar la disponibilidad física fuera de los canales minoristas, centrándose en la innovación para mini-comidas y soluciones listas para comer. Este canal es un área de enfoque y de aumento de márgenes para aumentar los recursos y la innovación, ofreciendo oportunidades para crear más ocasiones y acelerar el crecimiento tanto en alimentos como en bebidas.",,11017,USD,PEP,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US1912161007,COCA-COLA CO/THE,6,"Suministra una amplia gama de productos de bebidas a través de una extensa red de distribución global, lo que la convierte en un proveedor fundamental para establecimientos minoristas y de servicios de alimentos en todo el mundo.","La participación de Coca-Cola en el tema de Minoristas y Servicios de Alimentación es evidente en su estrategia para todo tipo de clima, que prioriza la centralidad del consumidor y del cliente para navegar por el entorno externo y lograr su guía de 2025. La empresa experimenta crecimiento de volumen en todas las categorías globales de bebidas y gana cuota de valor, con Coca-Cola Zero Sugar a la cabeza. Además, Coca-Cola muestra una tracción continua con renovaciones de clientes de servicios de alimentación y nuevas cuentas, con su negocio de consumo inmediato superando al consumo futuro, particularmente a medida que el canal para llevar a casa experimenta retrocesos de los consumidores.",,8894,USD,KO,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US8718291078,SYSCO CORP,7,"Actúa como un distribuidor global principal de alimentos y productos relacionados a una amplia gama de clientes de servicios de alimentos y minoristas, incluidos restaurantes, centros de atención médica, escuelas y hoteles.","Las operaciones de Sysco se centran en gran medida en los sectores minorista y de servicios de alimentos, principalmente a través de sus Operaciones de Servicios de Alimentos en EE. UU. y Operaciones de Servicios de Alimentos Internacionales, que juntas representan una parte sustancial de las ventas generales de la empresa. El compromiso de la empresa se demuestra aún más a través de sus iniciativas estratégicas, como el programa piloto 'Sysco To Go', destinado a capturar un segmento del mercado de 'comida fuera de casa'. El compromiso de Sysco con estos sectores también se refleja en su propósito: 'Conectar al mundo para compartir alimentos y cuidarnos unos a otros', y su posición como líder del mercado en la industria de servicios de alimentos.","[{'name': 'syy-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/syy-Q125-10-Q.html'}, {'name': 'syy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/syy-Q225-10-Q.html'}]",12581,USD,SYY,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US5801351017,MC DONALD'S-CORP,8,"Opera una vasta red global de restaurantes, brindando servicios de alimentos y bebidas a millones de clientes diariamente dentro del sector minorista y de servicios de alimentos.",,,9408,USD,MCD,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US8552441094,STARBUCKS CORP,9,"Opera una vasta red global de cafeterías, sirviendo una amplia gama de bebidas artesanales, alimentos y mercancía, impactando significativamente el panorama minorista y de servicios de alimentos.","La prominencia de Starbucks en los sectores minorista y de servicios de alimentos es evidente a través de la operación de más de 40.500 tiendas operadas por la empresa y con licencia en 88 mercados, donde sirve alimentos y bebidas directamente a los consumidores. El modelo de negocio principal de la empresa se centra en mejorar la experiencia del cliente y consolidar su posición como cafetería comunitaria, respaldado por su papel como tostador, comercializador y minorista de café especial de primer nivel a escala mundial.","[{'name': 'sbux-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sbux-Q125-10-Q.html'}]",274105,USD,SBUX,SMART,STK,True,RET
consumer and retail,retail_and_food_service,KYG017191142,ALIBABA GROUP HOLDING LTD,10,"Alimenta un vasto ecosistema digital que abarca plataformas líderes de comercio electrónico y logística eficiente, impulsando significativamente tanto el comercio minorista en línea como fuera de línea, junto con contribuciones sustanciales a los servicios de entrega de alimentos.",,,391638829,HKD,9988,SEHK,STK,False,RET
consumer and retail,retail_and_food_service,US90353T1007,UBER TECHNOLOGIES INC,11,"Proporciona servicios de entrega a pedido que conectan a los consumidores con una amplia gama de restaurantes y negocios minoristas, lo que permite aumentar las ventas y el alcance del mercado dentro de los sectores de servicios de alimentos y minorista.",,,365207014,USD,UBER,SMART,STK,True,RET
consumer and retail,retail_and_food_service,GB00BLGZ9862,TESCO PLC,12,"Opera como un minorista multinacional líder que ofrece una amplia gama de productos de alimentos, comestibles y mercancías generales a través de su extensa red de tiendas y plataformas en línea, contribuyendo significativamente a los sectores minorista y de servicios de alimentos.",,,471204140,GBP,TSCO,SMART,STK,False,RET
consumer and retail,retail_and_food_service,JP3422950000,SEVEN & I HOLDINGS CO LTD,13,"Es un actor importante en las industrias minorista y de servicios de alimentos, que ofrece una amplia gama de productos y servicios a los consumidores.",,,35802542,JPY,3382,SMART,STK,False,RET
consumer and retail,retail_and_food_service,US0130911037,ALBERTSONS COS INC - CLASS A,14,"Opera como un minorista prominente dentro del sector de la restauración, ofreciendo una amplia gama de productos y servicios de comestibles a los consumidores.","Albertsons opera ampliamente en los sectores minorista y de servicios de alimentos, como uno de los minoristas de alimentos más grandes de los Estados Unidos, con más de 2.273 tiendas en 34 estados y el Distrito de Columbia. La empresa opera más de 20 marcas conocidas, sirviendo a millones de clientes semanalmente y empleando a aproximadamente 285.000 personas. Además, Albertsons mejora sus ofertas de servicios de alimentos con 1.330 cafeterías de marca en la tienda y alimentos preparados, como artículos de charcutería y panadería, lo que solidifica su dedicación al comercio minorista y los servicios de alimentos.","[{'name': 'aci-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aci-Q324-10-Q.html'}, {'name': 'aci-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/aci-Q224-10-Q.html'}]",429435235,USD,ACI,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US9024941034,TYSON FOODS INC-CL A,15,"Suministra una amplia gama de productos proteicos tanto a canales minoristas para la compra por parte de los consumidores como a establecimientos de servicio de alimentos, contribuyendo significativamente a la cadena de suministro de alimentos.","Tyson Foods está involucrada en el tema de la industria minorista y de servicios de alimentos a través de sus segmentos de Alimentos Preparados y Pollo, utilizando canales minoristas y de servicios de alimentos para distribuir sus productos. Los volúmenes de ventas en el segmento de Pollo han aumentado debido a mejoras en los canales de servicios de alimentos y exportación, incluso mientras experimentaba una reducción en el canal minorista. En contraste, el segmento de Alimentos Preparados enfrentó una disminución en los volúmenes de ventas debido a un entorno de consumo desafiante que afectó principalmente al canal minorista. Los cambios en el volumen de ventas general de la compañía reflejan la importancia de los canales de servicios de alimentos y minoristas en sus operaciones, así como su atención a las preferencias del consumidor a través de varias marcas.","[{'name': 'tsn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tsn-Q125-10-Q.html'}]",275405,USD,TSN,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US4404521001,HORMEL FOODS CORP,16,"Proporciona diversos productos alimenticios a minoristas y operadores de servicios de alimentos, satisfaciendo un amplio espectro de necesidades de consumidores e institucionales.","Hormel opera a través de los segmentos minorista y de servicios de alimentos, proporcionando directamente bienes y alimentos a los consumidores a través de canales minoristas y establecimientos de servicios de alimentos. Estos segmentos son dos de los tres segmentos informables de la empresa, y la empresa discute el rendimiento, el crecimiento, los desafíos y las estrategias en cada uno. El segmento minorista de la empresa está construyendo un motor de crecimiento impulsado por el consumidor y centrado en las proteínas, mientras que el segmento de servicios de alimentos enfrenta vientos en contra pero muestra una salud de volumen. Hormel enfatiza su diversa cartera y su capacidad para satisfacer las demandas de los consumidores tanto en los canales minoristas como de servicios de alimentos, mencionando productos y estrategias específicas para satisfacer las necesidades de los consumidores.","[{'name': 'hrl-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hrl-FY24-10-K.html'}, {'name': 'hrl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hrl-Q324-10-Q.html'}, {'name': 'hrl-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hrl-Q225-10-Q.html'}, {'name': 'hrl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hrl-Q125-10-Q.html'}]",8153,USD,HRL,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US5010441013,KROGER CO,17,"Opera una amplia red de tiendas de comestibles, ofreciendo una gran variedad de productos de alimentación y opciones de restauración a los consumidores.",,,8908,USD,KR,SMART,STK,True,RET
consumer and retail,retail_and_food_service,NL0011794037,KONINKLIJKE AHOLD DELHAIZE N,18,"Opera como un importante minorista de alimentos internacional con extensas cadenas de supermercados y plataformas de comercio electrónico, proporcionando una amplia gama de productos y servicios alimenticios a los consumidores.",,,240486295,EUR,AD,SMART,STK,False,RET
consumer and retail,retail_and_food_service,US3703341046,GENERAL MILLS INC,19,"Suministra una amplia cartera de productos alimenticios de consumo tanto a los canales minoristas como a los de servicios de alimentos, atendiendo a las diversas necesidades de los consumidores y contribuyendo a las ofertas dentro de estos sectores.","La participación de la empresa en el tema de Minoristas y Servicios de Alimentación es evidente a través de inversiones estratégicas en precios, marketing y desarrollo de nuevos productos, todo ello con el objetivo de mejorar la competitividad y la experiencia del consumidor. La empresa se enfoca en mejorar la propuesta de valor y el marketing de su cartera de snacks, realizando acciones de precios específicas, invirtiendo en publicidad para nuevos productos y aumentando la innovación estacional. También han experimentado un crecimiento de cuota en el sector de servicios de alimentación y están ampliando las inversiones de valor en productos como sopas, cereales y snacks de frutas, respaldados por publicidad. Además, la empresa está renovando sus sabores principales e introduciendo innovaciones picantes, incluidas colaboraciones con marcas como TABASCO, y cuenta con un liderazgo dedicado en Minoristas de América del Norte con Dana McNabb como Presidenta de Grupo.",,7616,USD,GIS,SMART,STK,True,RET
consumer and retail,retail_and_food_service,US25754A2015,DOMINO'S PIZZA INC,20,"Opera como una empresa líder mundial en pizzas, contribuyendo significativamente al sector minorista y de servicios de alimentación a través de su extensa red de tiendas franquiciadas y su enfoque en servicios de entrega a domicilio y para llevar.","Domino's opera extensamente dentro de los sectores minorista y de servicios de alimentos, como lo demuestra su posición como la empresa de pizza más grande a nivel mundial, con más de 21.000 locales que ofrecen servicios de entrega a domicilio y para llevar. Los ingresos de la empresa se derivan principalmente de las ventas minoristas, las regalías, las tarifas y las operaciones de la cadena de suministro relacionadas con los alimentos. Además, el rendimiento de Domino's está estrechamente ligado a las 'ventas minoristas globales', una medida estadística clave dentro de la industria de restaurantes de servicio rápido, lo que refleja la importante presencia e inversión de la empresa en este sector.","[{'name': 'dpz-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dpz-Q324-10-Q.html'}, {'name': 'dpz-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dpz-Q125-10-Q.html'}]",29831612,USD,DPZ,SMART,STK,True,RET
consumer and retail,retail_and_food_service,FR0000120172,CARREFOUR SA,21,"Opera una vasta red de tiendas minoristas, incluidos hipermercados, supermercados y tiendas de conveniencia, que ofrecen una amplia gama de productos alimenticios y no alimenticios a consumidores de todo el mundo dentro del sector minorista y de servicios de alimentos.",,,29612172,EUR,CA,SMART,STK,False,RET
