type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
industrial,industrial_fasteners,US3119001044,FASTENAL CO,1,"Sirve como un distribuidor líder de sujetadores industriales, suministrando una gama completa de productos esenciales para la fabricación, construcción y mantenimiento en diversas industrias.","La conexión de Fastenal con el tema de los sujetadores industriales es evidente a través de sus operaciones comerciales principales, ya que los sujetadores se destacan constantemente como una de las principales categorías de productos de la empresa, incluidos los utilizados en OEM y MRO. El enfoque estratégico de la empresa en los sujetadores se demuestra a través de discusiones sobre el stock, la distribución y las inversiones destinadas a mejorar el soporte de la red de sucursales y en el sitio, junto con iniciativas como el 'proyecto de expansión de sujetadores' para mejorar los márgenes. Además, Fastenal gestiona activamente su cadena de suministro de sujetadores, como se ve en su respuesta a los aranceles al redirigir productos a Canadá y México, lo que indica el importante compromiso de la empresa con el mercado de sujetadores industriales.","[{'name': 'fast-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q125-10-Q.html'}, {'name': 'fast-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q324-10-Q.html'}, {'name': 'fast-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fast-FY24-10-K.html'}, {'name': 'fast-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fast-Q225-10-Q.html'}]",269120,USD,FAST,SMART,STK,True
industrial,industrial_fasteners,US8290731053,SIMPSON MANUFACTURING CO INC,2,Fabrica y distribuye una cartera integral de sujetadores industriales esenciales para diversas aplicaciones de construcción e industriales.,"La participación de la empresa en la industria de sujetadores industriales es evidente a través de varias actividades clave. Una parte sustancial de los ingresos de la empresa, aproximadamente el 85%, se deriva de productos de construcción de madera, que incluyen sujetadores. Para mejorar su eficiencia operativa y respaldar el crecimiento dentro de sus líneas de productos de sujetadores, la empresa está expandiendo sus instalaciones en Gallatin, Tennessee, con planes de fabricar aproximadamente el 50% de sus productos de sujetadores internamente, reubicando en el país producción adicional de sujetadores y anclajes e internalizando procesos de fabricación clave como el tratamiento térmico y el recubrimiento de sujetadores. Además, la empresa ha implementado aumentos de precios en ciertos conectores de madera, sujetadores y anclajes mecánicos, y también está navegando el impacto de los aranceles sobre los sujetadores importados.","[{'name': 'ssd-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ssd-Q125-10-Q.html'}, {'name': 'ssd-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ssd-Q225-10-Q.html'}, {'name': 'ssd-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ssd-Q324-10-Q.html'}, {'name': 'ssd-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ssd-FY24-10-K.html'}]",6608528,USD,SSD,SMART,STK,True
industrial,industrial_fasteners,US4432011082,HOWMET AEROSPACE INC,3,"Fabrica y suministra una amplia gama de sujetadores industriales, desempeñando un papel importante en el suministro de componentes críticos para diversas aplicaciones industriales.","La participación de Howmet en el tema de sujetadores industriales es evidente a través de su segmento de Sistemas de Sujeción, que produce sujetadores para el sector aeroespacial, industrial y de transporte comercial. El equipo de Sistemas de Sujeción ha mostrado crecimiento en ingresos y progresión de márgenes, con aumentos en las ventas impulsados por el crecimiento en los mercados industriales. Si bien el crecimiento del segmento se atribuye en gran medida a los mercados aeroespaciales comerciales y de defensa, sus productos también son componentes críticos de equipos de construcción e industriales.","[{'name': 'hwm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hwm-FY24-10-K.html'}, {'name': 'hwm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hwm-Q125-10-Q.html'}, {'name': 'hwm-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hwm-Q324-10-Q.html'}, {'name': 'hwm-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hwm-Q225-10-Q.html'}]",403121976,USD,HWM,SMART,STK,True
industrial,industrial_fasteners,US4523081093,ILLINOIS TOOL WORKS,4,"Fabrica y suministra una amplia gama de fijaciones industriales, sirviendo a diversos sectores de fabricación y construcción a nivel mundial.","La participación de ITW en el tema de los sujetadores industriales es evidente a través de sus segmentos de OEM automotriz y productos de construcción, que fabrican sujetadores. Específicamente, el segmento de OEM automotriz produce sujetadores para aplicaciones relacionadas con automóviles, mientras que el segmento de productos de construcción suministra sistemas de sujeción de ingeniería, incluidos sujetadores para aplicaciones de madera, metal y concreto. Los productos de ITW incluyen componentes de plástico y metal, sujetadores y ensamblajes para automóviles, camionetas y diversos usos industriales, lo que solidifica aún más su papel en el mercado de sujetadores industriales.","[{'name': 'itw-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/itw-Q324-10-Q.html'}, {'name': 'itw-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/itw-Q225-10-Q.html'}, {'name': 'itw-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/itw-FY24-10-K.html'}]",8620,USD,ITW,SMART,STK,True
industrial,industrial_fasteners,FR0000050353,LISI,5,"Se especializa en el diseño y fabricación de sujetadores industriales, proporcionando componentes críticos para diversas aplicaciones industriales.",,,1321764,EUR,FII,SMART,STK,False
industrial,industrial_fasteners,US8545021011,STANLEY BLACK & DECKER INC,6,Desarrolla y fabrica una gama de sujetadores industriales para diversas aplicaciones en la fabricación y la construcción.,"La empresa es un proveedor líder de soluciones de fijación de ingeniería, y el negocio de Fijación de Ingeniería vende componentes altamente diseñados como sujetadores, accesorios y diversos productos de ingeniería diseñados para aplicaciones específicas en múltiples verticales. Las líneas de productos son extensas, incluyendo sujetadores roscados externamente, remaches ciegos y herramientas, y varios sistemas y sujetadores. Si bien el negocio de Fijación de Ingeniería es una fortaleza central, que contribuye con el 13% de los ingresos totales de la empresa, su rendimiento varía entre sectores, con un fuerte crecimiento en aeroespacial pero declives en sujetadores automotrices e industriales generales.","[{'name': 'swk-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/swk-Q324-10-Q.html'}, {'name': 'swk-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/swk-Q225-10-Q.html'}, {'name': 'swk-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/swk-Q125-10-Q.html'}, {'name': 'swk-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/swk-FY24-10-K.html'}]",73354293,USD,SWK,SMART,STK,True
industrial,industrial_fasteners,INE387A01021,SUNDRAM FASTENERS LIMITED,7,"Se especializa en la fabricación y suministro de sujetadores industriales, sirviendo a diversas industrias con componentes críticos.",,,56988952,INR,SUNDRMFAS,NSE,STK,False
industrial,industrial_fasteners,US4316361090,HILLMAN SOLUTIONS CORP,8,"Suministra y distribuye una amplia gama de fijaciones industriales, sirviendo a diversas aplicaciones comerciales e industriales.","La participación de Hillman en el tema de sujetadores industriales es evidente a través de su segmento de Soluciones de Ferretería y Protección, que ofrece principalmente sujetadores, anclajes y productos de sujeción especializados. Los sujetadores son piezas críticas en los trabajos de mejora del hogar, y Hillman ofrece una gama de productos y marcas de sujetadores como Power Pro, utilizados por profesionales. Si bien la empresa obtiene productos de sujeción básicos de China y gestiona los aranceles sobre estos productos, también está diversificando activamente sus fuentes. La empresa reconoce que los sujetadores son un área clave en la que tienen los productos y el permiso para participar.","[{'name': 'hlmn-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hlmn-Q225-10-Q.html'}, {'name': 'hlmn-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hlmn-FY24-10-K.html'}, {'name': 'hlmn-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hlmn-Q125-10-Q.html'}]",502404267,USD,HLMN,SMART,STK,False
industrial,industrial_fasteners,US8962152091,TRIMAS CORP,9,Un compromiso con el sector de sujetadores industriales.,"El compromiso de la empresa con el tema de sujetadores industriales es evidente a través de su segmento aeroespacial, donde las ventas de productos de sujetadores han experimentado aumentos. Específicamente, las ventas de productos de sujetadores han aumentado debido a factores como mayores tasas de construcción de aeronaves, mejora del rendimiento de la producción y acciones comerciales, con un caso que reporta un aumento de $22.3 millones parcialmente compensado por una huelga de sindicato. Estos aumentos en las ventas, si bien son significativos, representan una parte de los ingresos generales de la empresa, ya que la empresa fabrica sujetadores como parte del segmento aeroespacial.","[{'name': 'trs-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/trs-FY24-10-K.html'}, {'name': 'trs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trs-Q125-10-Q.html'}, {'name': 'trs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/trs-Q225-10-Q.html'}]",44255989,USD,TRS,SMART,STK,False
industrial,industrial_fasteners,US3848021040,WW GRAINGER INC,10,"Suministra una amplia gama de fijaciones industriales, esenciales para el mantenimiento, reparación y operaciones en diversas industrias.",,,7867,USD,GWW,SMART,STK,True
industrial,industrial_fasteners,US5535301064,MSC INDUSTRIAL DIRECT CO-A,11,"Suministra una amplia gama de fijaciones industriales para apoyar las necesidades de mantenimiento, reparación y operación de sus clientes.","MSC está aumentando su enfoque en sujetadores OEM como parte de su viaje crítico de misión, que incluye un mayor enfoque tanto en clientes principales como en sujetadores OEM. Esta iniciativa es uno de los tres pilares de crecimiento de la empresa, lo que indica un énfasis estratégico en la expansión en esta área. Si bien la empresa está priorizando claramente los sujetadores OEM, el alcance de la asignación de recursos y la contribución a los ingresos sigue sin definirse.","[{'name': 'msm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/msm-FY24-10-K.html'}, {'name': 'msm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msm-Q125-10-Q.html'}, {'name': 'msm-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/msm-Q325-10-Q.html'}]",2008216,USD,MSM,SMART,STK,True
industrial,industrial_fasteners,US03820C1053,APPLIED INDUSTRIAL TECH INC,12,Implica la distribución y el suministro de sujetadores industriales como parte de su oferta de productos más amplia.,,,4313,USD,AIT,SMART,STK,True
industrial,industrial_fasteners,US2582781009,DORMAN PRODUCTS INC,13,Contribuye al mercado de sujetadores industriales a través de sus operaciones.,,,39453514,USD,DORM,SMART,STK,True
industrial,industrial_fasteners,US1442851036,CARPENTER TECHNOLOGY,14,Suministra aleaciones y materiales especiales de alto rendimiento que son componentes críticos en la fabricación de sujetadores industriales.,"La exposición de Carpenter Technology al tema de los sujetadores industriales es evidente a través de sus mayores ventas de sujetadores, particularmente dentro del sector Aeroespacial y de Defensa, donde las ventas han experimentado un aumento secuencial del 25%. Las aleaciones especializadas de la compañía, incluido el titanio, se incorporan en sujetadores utilizados en todo el avión, desde el fuselaje hasta el motor, y respaldan aplicaciones que van desde anillos y discos hasta engranajes, rodamientos, sujetadores, aviónica y componentes estructurales. Si bien los sujetadores son parte de su crecimiento en ventas, la compañía ayuda a una variedad de clientes a resolver sus necesidades de materiales más desafiantes.",,6077,USD,CRS,SMART,STK,True
industrial,industrial_fasteners,US3596941068,H.B. FULLER CO.,15,Desempeña un papel en el mercado de sujetadores industriales.,"El enfoque de la empresa en el tema de los sujetadores industriales se demuestra a través de la adquisición de ND Industries y ND Industries Asia, Inc., ambas proveedoras líderes de adhesivos especiales y soluciones de bloqueo y sellado de sujetadores. Estas adquisiciones se alinean con la estrategia de la empresa de dirigir la asignación de capital hacia segmentos de mercado de alto crecimiento dentro de la industria de recubrimientos funcionales, adhesivos, selladores y elastómeros. La empresa espera que la adquisición de ND Industries acelere la realización de las principales prioridades de crecimiento.","[{'name': 'ful-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ful-Q225-10-Q.html'}, {'name': 'ful-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ful-Q125-10-Q.html'}]",4543799,USD,FUL,SMART,STK,True
industrial,industrial_fasteners,US0536111091,AVERY DENNISON CORP,16,Incorpora el tema de los sujetadores industriales en su marco operativo.,,,4694,USD,AVY,SMART,STK,True
industrial,industrial_fasteners,US6703461052,NUCOR CORP,17,Suministra productos de acero que son esenciales para la fabricación de sujetadores industriales.,"La participación de Nucor en el tema de sujetadores industriales es evidente a través de su segmento de productos de acero, que incluye sujetadores de acero. La empresa fabrica estos sujetadores como parte de una gama más amplia de productos de acero, que incluyen viguetas, vigas y sistemas de construcción metálica. Si bien los sujetadores de acero se enumeran constantemente como parte de las ofertas de Nucor, no suelen enfatizarse como un impulsor de crecimiento principal o una prioridad estratégica de primer nivel.","[{'name': 'nue-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nue-Q125-10-Q.html'}, {'name': 'nue-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/nue-Q324-10-Q.html'}]",10557,USD,NUE,SMART,STK,True
